Timestamp_s,Latitude_deg,Longitude_deg,Altitude_ft,Airspeed_kts,ClimbRate_fpm,Pitch_deg,Roll_deg,Heading_deg,Ctrl_Pitch_Ratio,Ctrl_Roll_Ratio,Ctrl_Yaw_Ratio,Collective_deg,Engine_Torque_Nm
2.302,-34.55399778012481,-58.424956707715886,4434.872289058752,-3.610018014907837,-2881.75390625,12.226973533630371,21.6859073638916,107.13124084472656,0.7,-0.22847871369275105,-0.1653014114571776,11.0,416.07574462890625
2.352,-34.55399917235831,-58.424956520952904,4433.931895883754,-3.6964364051818848,-2896.413330078125,11.24291706085205,22.286828994750977,111.93346405029297,0.7,-0.23576216235529818,-0.17599527817548855,11.0,421.1282043457031
2.4,-34.554000379150935,-58.42495644091162,4433.130059526302,-3.7486231327056885,-2909.675048828125,10.328228950500488,22.699983596801758,116.08460235595703,0.7,-0.24129843073959684,-0.17734016474428055,11.0,425.64007568359375
2.451,-34.554001651388305,-58.42495636087034,4432.295658150688,-3.7804038524627686,-2924.290283203125,9.317211151123047,23.020349502563477,120.44293212890625,0.7,-0.24615170780680448,-0.1839658323078336,11.0,430.1426086425781
2.502,-34.55400294267382,-58.42495638755077,4431.458127554506,-3.787461757659912,-2939.758056640625,8.254693984985352,23.227584838867188,124.85059356689453,0.7,-0.2500821727523672,-0.18998003429576124,11.0,434.53350830078125
2.552,-34.55400424177591,-58.42495644091162,4430.623018541373,-3.7679383754730225,-2956.09814453125,7.164620399475098,23.3287296295166,129.265625,0.7,-0.2532647493725535,-0.19020485118662134,11.0,438.857177734375
2.6,-34.55400559789798,-58.42495654763333,4429.757124503143,-3.7218587398529053,-2972.77392578125,6.020130157470703,23.338258743286133,133.84764099121094,0.7,-0.25568330795052385,-0.198385161869571,11.0,443.22735595703125
2.651,-34.55400698049258,-58.42495676107674,4428.878561408259,-3.645468235015869,-2990.672119140625,4.857751369476318,23.26632308959961,138.48902893066406,0.7,-0.2574655155716404,-0.20239605741004674,11.0,447.50726318359375
2.702,-34.554008380382626,-58.42495697452015,4427.9917191704735,-3.5376429557800293,-3009.55859375,3.6988542079925537,23.125503540039062,143.14646911621094,0.7,-0.2586500202462951,-0.20772600548102843,11.0,451.7126159667969
2.751,-34.55400958646845,-58.42495726800484,4427.228624782525,-3.4229214191436768,-3026.012939453125,2.7238285541534424,22.95821189880371,147.11947631835938,0.7,-0.25935309917759275,-0.20705937860550278,11.0,455.3243103027344
2.801,-34.55401103247417,-58.424957614850385,4426.312959491275,-3.2580184936523438,-3046.232177734375,1.5915114879608154,22.713790893554688,151.83164978027344,0.7,-0.2597229419088898,-0.21352638933724197,11.0,459.711181640625
2.852,-34.55401246344359,-58.42495801505678,4425.404455404729,-3.063220977783203,-3067.077880859375,0.5121856331825256,22.436389923095703,156.44549560546875,0.7,-0.2597166666943639,-0.21871392848416735,11.0,463.92315673828125
2.901,-34.55401386032119,-58.42495849530446,4424.513979308307,-2.841038942337036,-3088.3798828125,-0.49415621161460876,22.137510299682617,160.89373779296875,0.7,-0.259560641602223,-0.21683371797550377,11.0,468.0079345703125
2.95,-34.5540153028367,-58.424958948871705,4423.589266096242,-2.5943844318389893,-3110.018798828125,-1.4763087034225464,21.79979133605957,165.4202880859375,0.7,-0.25908379403643095,-0.2210387231307544,11.0,472.1504211425781
3.001,-34.554016783315234,-58.42495953584109,4422.633521634154,-2.305133581161499,-3133.573974609375,-2.419642686843872,21.412721633911133,169.99307250976562,0.7,-0.2582254011480809,-0.22349126591434176,11.0,476.3216552734375
3.052,-34.55401824312465,-58.424960176171325,4421.683321799152,-1.997728705406189,-3157.120361328125,-3.2798349857330322,20.976703643798828,174.423095703125,0.7,-0.25681590591666886,-0.2289493606818686,11.0,480.3521423339844
3.102,-34.5540196685345,-58.42496086986241,4420.7468645609915,-1.6690475940704346,-3181.10791015625,-4.04753303527832,20.487285614013672,178.6674346923828,0.7,-0.25497756269408667,-0.22666573131431078,11.0,484.33062744140625
3.152,-34.55402111663554,-58.42496148351222,4419.785890392028,-1.325028657913208,-3205.295654296875,-4.74785041809082,19.921436309814453,182.88671875,0.7,-0.25249903456200273,-0.22838240239996288,11.0,488.2190856933594
3.201,-34.55402257985687,-58.42496231060544,4418.804961998947,-0.9545832276344299,-3230.610595703125,-5.3676605224609375,19.285158157348633,187.04461669921875,0.7,-0.24938017292212103,-0.23098652496132654,11.0,491.80584716796875
3.25,-34.554023802793125,-58.424962977616104,4417.977688172832,-0.6217829585075378,-3252.9033203125,-5.8121819496154785,18.720966339111328,190.4248046875,0.7,-0.24647126481996867,-0.23121189587420887,11.0,494.5188293457031
3.302,-34.554025264882775,-58.424963778028896,4416.979760169052,-0.2302883118391037,-3278.769287109375,-6.251199722290039,18.043926239013672,194.33612060546875,0.7,-0.24290333495291586,-0.23183285072184756,11.0,497.50445556640625
3.35,-34.55402669822188,-58.424964685163395,4415.991869308054,0.17073829472064972,-3305.027587890625,-6.58432149887085,17.4195613861084,198.02224731445312,0.7,-0.23965662240694713,-0.2318772004529154,11.0,500.15997314453125
3.4,-34.55402813339334,-58.424965592297895,4414.99250483606,0.5851909518241882,-3332.072265625,-6.826501369476318,16.870548248291016,201.558837890625,0.7,-0.23693891921803917,-0.23251337915273707,11.0,502.72845458984375
3.451,-34.55402951833632,-58.42496657947367,4414.017646575347,0.9994121193885803,-3359.16455078125,-6.981467247009277,16.427532196044922,204.82330322265625,0.7,-0.23505439209647036,-0.22848526779479794,11.0,505.091552734375
3.501,-34.55403094905156,-58.424967593329875,4412.999114220962,1.4102977514266968,-3386.24365234375,-7.069121837615967,16.060956954956055,208.04214477539062,0.7,-0.23376737333223413,-0.22926588093877093,11.0,507.3860778808594
3.551,-34.55403236842754,-58.42496866054694,4411.976518167183,1.8273789882659912,-3414.084716796875,-7.093442916870117,15.779797554016113,211.08853149414062,0.7,-0.23311739638645773,-0.22898639816782207,11.0,509.46429443359375
