time_s,target_speed_kts,airspeed_kts,altitude_target_ft,altitude_agl_ft,climb_rate_ft_min,heading_reference_deg,heading_deg,pitch_deg,roll_deg,yaw_deg,latitude,longitude,collective_deg,torque,pitch_vacuum_deg,roll_vacuum_deg,yoke_pitch,yoke_roll,yoke_yaw,prop_ratio,mass_fixed_kg,mass_fuel_kg,cg,pitch_cmd,roll_cmd,yaw_cmd,initial_latitude,initial_longitude
1.5634725093841553,54.0,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.24161742063858938,-0.7,0.0,-34.554,-58.425
1.6112957000732422,54.125,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.24161742627620697,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.24161742063858938,-0.7,0.0,-34.554,-58.425
1.6652090549468994,54.25,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.24161742627620697,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.23098715280408336,-0.7,0.0,-34.554,-58.425
1.7123363018035889,54.375,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.23098714649677277,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.23098715280408336,-0.7,0.0,-34.554,-58.425
1.765465497970581,54.5,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.23098714649677277,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.22020437006525592,-0.7,0.0,-34.554,-58.425
1.8174409866333008,54.625,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.22020436823368073,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.21481213579771768,-0.7,0.0,-34.554,-58.425
1.8664348125457764,54.75,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.21481212973594666,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.21481213579771768,-0.7,0.0,-34.554,-58.425
1.915360450744629,54.875,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.21481212973594666,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.20380572835306135,-0.7,0.0,-34.554,-58.425
1.9669089317321777,55.0,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.20380572974681854,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.19830978041176117,-0.7,0.0,-34.554,-58.425
2.014650583267212,55.125,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.1983097791671753,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.19830978041176117,-0.7,0.0,-34.554,-58.425
